"asset_id","name","category","priority","pipeline","key_colour","palette_constraint","asset_type","view","suggested_size","nine_slice","subject","description_or_lore","faction","faction_palette","faction_visual_signature","biome","biome_visual_identity_status","manufacturer","manufacturer_visual_identity","rarity","rarity_hex","used_in","additional_context"
"crystal-titan:idle","Crystal Titan","enemies","1","keyed","magenta","no magenta anywhere in this sprite's palette (magenta-keyed)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Crystal Titan, ancientGuardian","Not grown to fight. Grown to outlast everything that tries.","Crystal Dominion","#8a5cf5 / #c9a6ff / #e0c3ff (UI accent #b083ff)","faceted refraction on every surface; grown crystal, no seams; cool violet glow","","","","","","","in-run gameplay","{""roles"":[""elite"",""tank""],""family"":""ancientGuardian"",""attackType"":""area"",""xpTier"":""elite"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"void-wisp:idle","Void Wisp","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Void Wisp, voidEntity","A fragment of the dark given just enough shape to close distance. It does not think. It only closes.","Void Swarm","void black / deep violet / fracture magenta; black energy, distorted silhouettes, gravitational lensing","","","","","","","","in-run gameplay","{""roles"":[""chaser""],""family"":""voidEntity"",""attackType"":""melee"",""xpTier"":""small"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"corruption-parasite:idle","Corruption Parasite","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Corruption Parasite, voidEntity","It does not want to kill you. It wants you to carry a little of the dark home.","Void Swarm","void black / deep violet / fracture magenta; black energy, distorted silhouettes, gravitational lensing","","","","","","","","in-run gameplay","{""roles"":[""disruptor""],""family"":""voidEntity"",""attackType"":""projectile"",""xpTier"":""medium"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"shadow-hunter:idle","Shadow Hunter","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Shadow Hunter, voidEntity","It is not fast. It is simply not where you last checked.","Void Swarm","void black / deep violet / fracture magenta; black energy, distorted silhouettes, gravitational lensing","","","","","","","","in-run gameplay","{""roles"":[""flanker"",""assassin""],""family"":""voidEntity"",""attackType"":""melee"",""xpTier"":""medium"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"void-beacon:idle","Void Beacon","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Void Beacon, voidEntity","A wound in space that the Swarm keeps open on purpose. Everything nearby drinks from it.","Void Swarm","void black / deep violet / fracture magenta; black energy, distorted silhouettes, gravitational lensing","","","","","","","","in-run gameplay","{""roles"":[""support""],""family"":""voidEntity"",""attackType"":""melee"",""xpTier"":""medium"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"rift-guardian:idle","Rift Guardian","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Rift Guardian, voidEntity","Reality closed around it wrong, and it simply kept the shape. Nothing since has convinced it to let go.","Void Swarm","void black / deep violet / fracture magenta; black energy, distorted silhouettes, gravitational lensing","","","","","","","","in-run gameplay","{""roles"":[""tank""],""family"":""voidEntity"",""attackType"":""melee"",""xpTier"":""large"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"ancient-void-avatar:idle","Ancient Void Avatar","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Ancient Void Avatar, voidEntity","Older than the sector it now stands in. It does not lead the Swarm. It simply outlasts everything sent against it.","Void Swarm","void black / deep violet / fracture magenta; black energy, distorted silhouettes, gravitational lensing","","","","","","","","in-run gameplay","{""roles"":[""elite"",""tank""],""family"":""voidEntity"",""attackType"":""area"",""xpTier"":""elite"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"sentinel:idle","Sentinel","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Sentinel, ancientGuardian","It has walked the same perimeter for ten thousand years and never once found a reason to stop.","Ancient Custodians","#e8e2d0 / #c9a84d / #fff2b3 (UI accent #e0c76b)","geometry that predates its visitors; white stone alloy, gold conduit; standing gold-white glow","","","","","","","in-run gameplay","{""roles"":[""chaser""],""family"":""ancientGuardian"",""attackType"":""melee"",""xpTier"":""small"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"defence-drone:idle","Defence Drone","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Defence Drone, ancientGuardian","Precision built to a standard nothing since has matched — every shot lands exactly where the system decided it would.","Ancient Custodians","#e8e2d0 / #c9a84d / #fff2b3 (UI accent #e0c76b)","geometry that predates its visitors; white stone alloy, gold conduit; standing gold-white glow","","","","","","","in-run gameplay","{""roles"":[""disruptor""],""family"":""ancientGuardian"",""attackType"":""projectile"",""xpTier"":""medium"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"guardian-sphere:idle","Guardian Sphere","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Guardian Sphere, ancientGuardian","A perfect geometry with no visible drive system. It simply goes where it decided to be.","Ancient Custodians","#e8e2d0 / #c9a84d / #fff2b3 (UI accent #e0c76b)","geometry that predates its visitors; white stone alloy, gold conduit; standing gold-white glow","","","","","","","in-run gameplay","{""roles"":[""flanker""],""family"":""ancientGuardian"",""attackType"":""melee"",""xpTier"":""small"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"shield-architect:idle","Shield Architect","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Shield Architect, ancientGuardian","It does not fight for the vault. It fights for the network everything else fights through.","Ancient Custodians","#e8e2d0 / #c9a84d / #fff2b3 (UI accent #e0c76b)","geometry that predates its visitors; white stone alloy, gold conduit; standing gold-white glow","","","","","","","in-run gameplay","{""roles"":[""support""],""family"":""ancientGuardian"",""attackType"":""melee"",""xpTier"":""medium"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"custodian-walker:idle","Custodian Walker","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Custodian Walker, ancientGuardian","It was built to answer force with more force. Ten thousand years of practice have not changed the answer.","Ancient Custodians","#e8e2d0 / #c9a84d / #fff2b3 (UI accent #e0c76b)","geometry that predates its visitors; white stone alloy, gold conduit; standing gold-white glow","","","","","","","in-run gameplay","{""roles"":[""tank""],""family"":""ancientGuardian"",""attackType"":""melee"",""xpTier"":""large"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"ancient-executor:idle","Ancient Executor","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Ancient Executor, ancientGuardian","The Custodians' final answer. It does not warn. By the time it fires, the warning already happened.","Ancient Custodians","#e8e2d0 / #c9a84d / #fff2b3 (UI accent #e0c76b)","geometry that predates its visitors; white stone alloy, gold conduit; standing gold-white glow","","","","","","","in-run gameplay","{""roles"":[""elite"",""tank""],""family"":""ancientGuardian"",""attackType"":""beam"",""xpTier"":""elite"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"hive-drone:idle","Hive Drone","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Hive Drone, swarm","Grown for one purpose and grown quickly — the Hive spends drones the way other species spend ammunition.","Xenomorph Hive","dark chitin / amber-yellow veins (colour law: no green in keyed sprites); organic bone plating, bioluminescent, spined","","","","","","","","in-run gameplay","{""roles"":[""chaser"",""burrower""],""family"":""swarm"",""attackType"":""melee"",""xpTier"":""small"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
"spitter:idle","Spitter","enemies","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","in-run sprite (idle only — move/attack/death are code-derived)","top-down/side hybrid, facing north","256x256, trimmed","","Spitter, swarm","It does not chase. It does not need to — the Hive taught it patience is just another weapon.","Xenomorph Hive","dark chitin / amber-yellow veins (colour law: no green in keyed sprites); organic bone plating, bioluminescent, spined","","","","","","","","in-run gameplay","{""roles"":[""disruptor""],""family"":""swarm"",""attackType"":""projectile"",""xpTier"":""medium"",""statesNote"":""idle only — move/attack/death states are derived in code from this sprite""}"
