"asset_id","category","subtype","name","prompt"
"outlaw-mine-layer","06-enemies","attack","Outlaw Mine Layer","Attack animation state, top-down/side hybrid game-ready view. Outlaw Mine Layer, a drone of the Mercenary Guild / Outlaws (roles: areaDenial). Area denial is the cheapest tactic that still wins wars. palette #8c2f2f/#c96a4d/#ff7a3d, stencilled serials, camera coverage House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"outlaw-mine-layer","06-enemies","death","Outlaw Mine Layer","Death animation state, top-down/side hybrid game-ready view. Outlaw Mine Layer, a drone of the Mercenary Guild / Outlaws (roles: areaDenial). Area denial is the cheapest tactic that still wins wars. palette #8c2f2f/#c96a4d/#ff7a3d, stencilled serials, camera coverage House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"outlaw-captain","06-enemies","idle","Outlaw Captain","Idle animation state, top-down/side hybrid game-ready view. Outlaw Captain, a heavyAssault of the Mercenary Guild / Outlaws (roles: controller/elite/commander). Every broken fleet has one officer who kept their rank by keeping their crew alive. palette #8c2f2f/#c96a4d/#ff7a3d, stencilled serials, camera coverage House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"outlaw-captain","06-enemies","move","Outlaw Captain","Move-cycle animation state, top-down/side hybrid game-ready view. Outlaw Captain, a heavyAssault of the Mercenary Guild / Outlaws (roles: controller/elite/commander). Every broken fleet has one officer who kept their rank by keeping their crew alive. palette #8c2f2f/#c96a4d/#ff7a3d, stencilled serials, camera coverage House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"outlaw-captain","06-enemies","attack","Outlaw Captain","Attack animation state, top-down/side hybrid game-ready view. Outlaw Captain, a heavyAssault of the Mercenary Guild / Outlaws (roles: controller/elite/commander). Every broken fleet has one officer who kept their rank by keeping their crew alive. palette #8c2f2f/#c96a4d/#ff7a3d, stencilled serials, camera coverage House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"outlaw-captain","06-enemies","death","Outlaw Captain","Death animation state, top-down/side hybrid game-ready view. Outlaw Captain, a heavyAssault of the Mercenary Guild / Outlaws (roles: controller/elite/commander). Every broken fleet has one officer who kept their rank by keeping their crew alive. palette #8c2f2f/#c96a4d/#ff7a3d, stencilled serials, camera coverage House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"machine-combat-drone","06-enemies","idle","Machine Combat Drone","Idle animation state, top-down/side hybrid game-ready view. Machine Combat Drone, a machineUnit of the Machine Collective (roles: chaser). The Collective's unit of account: a fuselage, a blade, and a solution. palette #3d4d5c/#7fa8bf/#4dd9ff, hex-tiled surfaces, visible seams House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"machine-combat-drone","06-enemies","move","Machine Combat Drone","Move-cycle animation state, top-down/side hybrid game-ready view. Machine Combat Drone, a machineUnit of the Machine Collective (roles: chaser). The Collective's unit of account: a fuselage, a blade, and a solution. palette #3d4d5c/#7fa8bf/#4dd9ff, hex-tiled surfaces, visible seams House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"machine-combat-drone","06-enemies","attack","Machine Combat Drone","Attack animation state, top-down/side hybrid game-ready view. Machine Combat Drone, a machineUnit of the Machine Collective (roles: chaser). The Collective's unit of account: a fuselage, a blade, and a solution. palette #3d4d5c/#7fa8bf/#4dd9ff, hex-tiled surfaces, visible seams House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"machine-combat-drone","06-enemies","death","Machine Combat Drone","Death animation state, top-down/side hybrid game-ready view. Machine Combat Drone, a machineUnit of the Machine Collective (roles: chaser). The Collective's unit of account: a fuselage, a blade, and a solution. palette #3d4d5c/#7fa8bf/#4dd9ff, hex-tiled surfaces, visible seams House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"machine-sniper-unit","06-enemies","idle","Machine Sniper Unit","Idle animation state, top-down/side hybrid game-ready view. Machine Sniper Unit, a machineUnit of the Machine Collective (roles: sniper). It does not lead its target. It computes where the target will stop existing. palette #3d4d5c/#7fa8bf/#4dd9ff, hex-tiled surfaces, visible seams House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"machine-sniper-unit","06-enemies","move","Machine Sniper Unit","Move-cycle animation state, top-down/side hybrid game-ready view. Machine Sniper Unit, a machineUnit of the Machine Collective (roles: sniper). It does not lead its target. It computes where the target will stop existing. palette #3d4d5c/#7fa8bf/#4dd9ff, hex-tiled surfaces, visible seams House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"machine-sniper-unit","06-enemies","attack","Machine Sniper Unit","Attack animation state, top-down/side hybrid game-ready view. Machine Sniper Unit, a machineUnit of the Machine Collective (roles: sniper). It does not lead its target. It computes where the target will stop existing. palette #3d4d5c/#7fa8bf/#4dd9ff, hex-tiled surfaces, visible seams House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
